,annealing_loss_improvement_pct,batch_size,bptt,clip,cuda,datapath,device,dropout,dry_run,emsize,epochs,log_interval,lr,rnn_type,nhead,hidden_size,num_layers,onnx_export,save,filename,seed,tied,best_val_loss,epoch_num,epoch_time,val_loss,val_perplexity,test_loss,test_perplexity
37,1.0,20,35,0.25,True,./data/wikitext-2,,0.2,False,200,12,200,2.0,RNN_TANH,2,200,2,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_2,1111,False,5.333794387580388,12,35.434054374694824,5.318003471913709,203.97623091101346,5.228101094654429,186.43843822660662
38,1.0,20,35,0.25,True,./data/wikitext-2,,0.2,False,200,12,200,2.0,RNN_TANH,2,200,3,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_3,1111,False,5.401936038672601,12,46.13551616668701,5.289328744159268,198.2103309018346,5.2074199348549755,182.62227247656656
39,1.0,20,35,0.25,True,./data/wikitext-2,,0.2,False,200,12,200,2.0,RNN_TANH,2,200,5,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_5,1111,False,5.3866515996186415,12,67.39918780326843,5.386523371266043,218.44261998115977,5.306295678467396,201.6020446920376
40,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,12,200,0.5,RNN_TANH,2,200,1,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_1,1111,False,5.769231074501208,12,22.722071647644043,5.737914848169874,310.4164702177453,5.655369583826515,285.82209843322363
41,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,12,200,0.5,RNN_TANH,2,200,2,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_2,1111,False,5.714732979426609,12,35.53267025947571,5.684387722213461,294.23763471932284,5.603401233680553,271.3477568052607
42,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,12,200,0.5,RNN_TANH,2,200,3,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_3,1111,False,5.732135010799846,12,46.44026207923889,5.714359538408996,303.189959589331,5.635566841539366,280.217711339476
43,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,12,200,0.5,RNN_TANH,2,200,5,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_5,1111,False,5.803355989621827,12,67.54623675346375,5.771163028387142,320.91074399892506,5.693567702152096,296.9511663299034
44,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,12,200,2.0,RNN_TANH,2,200,1,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_1,1111,False,5.4937493916590325,12,23.129305362701416,5.4891553068849035,242.0526602649502,5.398863622533816,221.15495784481087
45,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,12,200,2.0,RNN_TANH,2,200,2,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_2,1111,False,5.5171903238698805,12,35.52253532409668,5.528747040519227,251.82818275834362,5.430190547316395,228.19272279257356
46,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,12,200,2.0,RNN_TANH,2,200,3,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_3,1111,False,5.551294680959041,12,46.42107272148132,5.55839370758741,259.40581988718054,5.471271397246594,237.76229099915898
